"business_date","hour_of_day","dining_unit_id","actual_demand","actual_staff_count","baseline_demand_forecast","event_adjusted_forecast","recommended_staff_count"
2024-09-03,11,3,52,3,65.7500000000000000,65.75,4
2024-09-03,11,4,31,3,55.7500000000000000,55.75,3
2024-09-03,12,1,36,3,58.7500000000000000,58.75,3
2024-09-03,12,2,115,5,72.5000000000000000,72.50,4
2024-09-03,12,3,48,3,78.2500000000000000,78.25,4
2024-09-03,12,4,92,4,74.7500000000000000,74.75,4
2024-09-03,13,1,94,4,87.0000000000000000,87.00,5
2024-09-03,13,2,72,3,77.5000000000000000,77.50,4
2024-09-03,13,3,99,4,60.7500000000000000,60.75,4
2024-09-03,13,4,78,3,64.0000000000000000,64.00,4
2024-09-03,14,1,108,5,85.5000000000000000,85.50,5
2024-09-03,14,2,94,4,63.2500000000000000,63.25,4
2024-09-03,14,3,42,3,85.2500000000000000,85.25,5
2024-09-03,14,4,111,5,77.2500000000000000,77.25,4
2024-09-03,15,1,57,3,61.5000000000000000,61.50,4
2024-09-03,15,2,24,3,60.5000000000000000,60.50,4
2024-09-03,15,3,40,3,74.0000000000000000,74.00,4
2024-09-03,15,4,91,4,55.7500000000000000,55.75,3
2024-09-03,16,1,94,4,66.5000000000000000,66.50,4
2024-09-03,16,2,77,3,82.5000000000000000,82.50,5
2024-09-03,16,3,111,5,60.7500000000000000,60.75,4
2024-09-03,16,4,72,3,78.0000000000000000,78.00,4
2024-09-03,17,1,101,5,68.5000000000000000,68.50,4
2024-09-03,17,2,60,3,59.0000000000000000,59.00,3
2024-09-03,17,3,28,3,50.0000000000000000,50.00,3
2024-09-03,17,4,28,3,73.0000000000000000,73.00,4
2024-09-03,18,1,53,3,55.5000000000000000,55.50,3
2024-09-03,18,2,57,3,52.2500000000000000,52.25,3
2024-09-03,18,3,100,5,94.5000000000000000,94.50,5
2024-09-03,18,4,26,3,47.7500000000000000,47.75,3
2024-09-03,19,1,40,3,64.5000000000000000,64.50,4
2024-09-03,19,2,48,3,60.0000000000000000,60.00,3
2024-09-03,19,3,64,3,61.7500000000000000,61.75,4
2024-09-03,19,4,65,3,78.0000000000000000,78.00,4
2024-09-03,20,1,64,3,42.2500000000000000,42.25,3
2024-09-03,20,2,42,3,68.5000000000000000,68.50,4
2024-09-03,20,3,88,4,52.7500000000000000,52.75,3
2024-09-03,20,4,33,3,44.5000000000000000,44.50,3
2024-09-03,21,1,99,4,77.7500000000000000,77.75,4
2024-09-03,21,2,48,3,65.2500000000000000,65.25,4
2024-09-03,21,3,87,4,67.7500000000000000,67.75,4
2024-09-03,21,4,36,3,78.7500000000000000,78.75,4
2024-09-03,22,1,97,4,71.2500000000000000,71.25,4
2024-09-03,22,2,32,3,44.2500000000000000,44.25,3
2024-09-03,22,3,36,3,62.7500000000000000,62.75,4
2024-09-03,22,4,62,3,67.5000000000000000,67.50,4
2024-09-03,23,1,94,4,99.2500000000000000,99.25,5
2024-09-03,23,2,91,4,84.0000000000000000,84.00,5
2024-09-03,23,3,113,5,74.7500000000000000,74.75,4
2024-09-03,23,4,55,3,51.0000000000000000,51.00,3
2024-09-04,0,1,44,3,57.6666666666666667,57.67,3
2024-09-04,0,2,66,3,68.3333333333333333,68.33,4
2024-09-04,0,3,86,4,60.0000000000000000,60.00,3
2024-09-04,0,4,61,3,71.3333333333333333,71.33,4
2024-09-04,1,1,103,5,56.3333333333333333,56.33,3
2024-09-04,1,2,99,4,88.0000000000000000,88.00,5
2024-09-04,1,3,33,3,47.6666666666666667,47.67,3
2024-09-04,1,4,113,5,99.3333333333333333,99.33,5
2024-09-04,2,1,75,3,59.6666666666666667,59.67,3
2024-09-04,2,2,117,5,88.0000000000000000,88.00,5
2024-09-04,2,3,90,4,80.0000000000000000,80.00,4
2024-09-04,2,4,105,5,54.3333333333333333,54.33,3
2024-09-04,3,1,34,3,62.3333333333333333,62.33,4
2024-09-04,3,2,76,3,60.0000000000000000,60.00,3
2024-09-04,3,3,113,5,99.0000000000000000,99.00,5
2024-09-04,3,4,86,4,72.3333333333333333,72.33,4
2024-09-04,4,1,38,3,49.0000000000000000,49.00,3
2024-09-04,4,2,76,3,74.6666666666666667,74.67,4
2024-09-04,4,3,95,4,91.3333333333333333,91.33,5
2024-09-04,4,4,71,3,92.0000000000000000,92.00,5
2024-09-04,5,1,67,3,54.3333333333333333,54.33,3
2024-09-04,5,2,115,5,82.3333333333333333,82.33,5
2024-09-04,5,3,117,5,112.3333333333333333,112.33,6
2024-09-04,5,4,107,5,86.6666666666666667,86.67,5
2024-09-04,6,1,111,5,79.0000000000000000,79.00,4
2024-09-04,6,2,96,4,108.6666666666666667,108.67,6
2024-09-04,6,3,37,3,81.3333333333333333,81.33,5
2024-09-04,6,4,100,5,108.0000000000000000,108.00,6
2024-09-04,7,1,55,3,69.0000000000000000,69.00,4
2024-09-04,7,2,71,3,72.6666666666666667,72.67,4
2024-09-04,7,3,31,3,33.6666666666666667,33.67,2
2024-09-04,7,4,111,5,94.0000000000000000,94.00,5
2024-09-04,8,1,66,3,69.0000000000000000,69.00,4
2024-09-04,8,2,108,5,72.0000000000000000,72.00,4
2024-09-04,8,3,54,3,64.3333333333333333,64.33,4
2024-09-04,8,4,104,5,81.3333333333333333,81.33,5
2024-09-04,9,1,36,3,71.0000000000000000,71.00,4
2024-09-04,9,2,43,3,72.3333333333333333,72.33,4
2024-09-04,9,3,90,4,77.6666666666666667,77.67,4
2024-09-04,9,4,31,3,70.6666666666666667,70.67,4
2024-09-04,10,1,94,4,76.6666666666666667,76.67,4
2024-09-04,10,2,48,3,50.0000000000000000,50.00,3
2024-09-04,10,3,110,5,72.6666666666666667,72.67,4
2024-09-04,10,4,85,4,103.3333333333333333,103.33,6
2024-09-04,11,1,67,3,71.6666666666666667,71.67,4
2024-09-04,11,2,95,4,58.0000000000000000,58.00,3
2024-09-04,11,3,51,3,65.0000000000000000,65.00,4
2024-09-04,11,4,49,3,56.0000000000000000,56.00,3
2024-09-04,12,1,74,3,62.3333333333333333,62.33,4
2024-09-04,12,2,97,4,70.3333333333333333,70.33,4
2024-09-04,12,3,109,5,64.0000000000000000,64.00,4
2024-09-04,12,4,59,3,63.6666666666666667,63.67,4
2024-09-04,13,1,65,3,54.3333333333333333,54.33,3
2024-09-04,13,2,37,3,53.6666666666666667,53.67,3
2024-09-04,13,3,95,4,83.0000000000000000,83.00,5
2024-09-04,13,4,22,3,53.3333333333333333,53.33,3
2024-09-04,14,1,50,3,65.6666666666666667,65.67,4
2024-09-04,14,2,96,4,76.3333333333333333,76.33,4
2024-09-04,14,3,34,3,70.3333333333333333,70.33,4
2024-09-04,14,4,32,3,48.6666666666666667,48.67,3
2024-09-04,15,1,67,3,98.6666666666666667,98.67,5
2024-09-04,15,2,113,5,75.0000000000000000,75.00,4
2024-09-04,15,3,44,3,59.0000000000000000,59.00,3
2024-09-04,15,4,67,3,90.6666666666666667,90.67,5
2024-09-04,16,1,100,5,73.6666666666666667,73.67,4
2024-09-04,16,2,38,3,68.3333333333333333,68.33,4
2024-09-04,16,3,53,3,51.3333333333333333,51.33,3
2024-09-04,16,4,25,3,54.6666666666666667,54.67,3
2024-09-04,17,1,105,5,79.6666666666666667,79.67,4
2024-09-04,17,2,64,3,71.6666666666666667,71.67,4
2024-09-04,17,3,84,4,67.6666666666666667,67.67,4
2024-09-04,17,4,66,3,75.3333333333333333,75.33,4
2024-09-04,18,1,103,5,96.3333333333333333,96.33,5
2024-09-04,18,2,84,4,89.0000000000000000,89.00,5
2024-09-04,18,3,41,3,63.6666666666666667,63.67,4
2024-09-04,18,4,52,3,87.6666666666666667,87.67,5
2024-09-04,19,1,63,3,87.6666666666666667,87.67,5
2024-09-04,19,2,36,3,40.6666666666666667,40.67,3
2024-09-04,19,3,49,3,67.0000000000000000,67.00,4
2024-09-04,19,4,54,3,75.6666666666666667,75.67,4
2024-09-04,20,1,47,3,77.6666666666666667,77.67,4
2024-09-04,20,2,86,4,56.0000000000000000,56.00,3
2024-09-04,20,3,77,3,61.0000000000000000,61.00,4
2024-09-04,20,4,75,3,75.6666666666666667,75.67,4
2024-09-04,21,1,38,3,61.0000000000000000,61.00,4
2024-09-04,21,2,104,5,65.6666666666666667,65.67,4
2024-09-04,21,3,72,3,99.0000000000000000,99.00,5
2024-09-04,21,4,81,4,80.6666666666666667,80.67,5
2024-09-04,22,1,96,4,83.3333333333333333,83.33,5
2024-09-04,22,2,94,4,60.3333333333333333,60.33,4
2024-09-04,22,3,25,3,57.6666666666666667,57.67,3
2024-09-04,22,4,24,3,68.3333333333333333,68.33,4
2024-09-04,23,1,81,4,88.0000000000000000,88.00,5
2024-09-04,23,2,101,5,83.3333333333333333,83.33,5
2024-09-04,23,3,81,4,84.6666666666666667,84.67,5
2024-09-04,23,4,99,4,84.6666666666666667,84.67,5
2024-09-05,0,1,53,3,90.3333333333333333,90.33,5
2024-09-05,0,2,114,5,105.6666666666666667,105.67,6
2024-09-05,0,3,100,5,79.0000000000000000,79.00,4
2024-09-05,0,4,102,5,62.6666666666666667,62.67,4
2024-09-05,1,1,89,4,103.6666666666666667,103.67,6
2024-09-05,1,2,61,3,59.0000000000000000,59.00,3
2024-09-05,1,3,73,3,62.6666666666666667,62.67,4
2024-09-05,1,4,98,4,72.3333333333333333,72.33,4
2024-09-05,2,1,63,3,55.6666666666666667,55.67,3
2024-09-05,2,2,66,3,65.0000000000000000,65.00,4
2024-09-05,2,3,105,5,55.0000000000000000,55.00,3
2024-09-05,2,4,41,3,62.6666666666666667,62.67,4
2024-09-05,3,1,105,5,83.0000000000000000,83.00,5
2024-09-05,3,2,25,3,66.6666666666666667,66.67,4
2024-09-05,3,3,78,3,48.6666666666666667,48.67,3
2024-09-05,3,4,73,3,93.6666666666666667,93.67,5
2024-09-05,4,1,67,3,48.6666666666666667,48.67,3
2024-09-05,4,2,46,3,43.0000000000000000,43.00,3
2024-09-05,4,3,82,4,59.0000000000000000,59.00,3
2024-09-05,4,4,40,3,75.0000000000000000,75.00,4
2024-09-05,5,1,94,4,82.6666666666666667,82.67,5
2024-09-05,5,2,52,3,54.6666666666666667,54.67,3
2024-09-05,5,3,117,5,86.0000000000000000,86.00,5
2024-09-05,5,4,85,4,65.0000000000000000,65.00,4
2024-09-05,6,1,36,3,50.3333333333333333,50.33,3
2024-09-05,6,2,113,5,79.0000000000000000,79.00,4
2024-09-05,6,3,27,3,69.6666666666666667,69.67,4
2024-09-05,6,4,37,3,35.0000000000000000,35.00,2
2024-09-05,7,1,95,4,94.0000000000000000,94.00,5
2024-09-05,7,2,70,3,58.0000000000000000,58.00,3
2024-09-05,7,3,66,3,73.0000000000000000,73.00,4
2024-09-05,7,4,30,3,62.0000000000000000,62.00,4
2024-09-05,8,1,21,3,45.0000000000000000,45.00,3
2024-09-05,8,2,88,4,72.6666666666666667,72.67,4
2024-09-05,8,3,62,3,61.6666666666666667,61.67,4
2024-09-05,8,4,81,4,71.6666666666666667,71.67,4
2024-09-05,9,1,31,3,29.0000000000000000,29.00,2
2024-09-05,9,2,91,4,104.0000000000000000,104.00,6
2024-09-05,9,3,87,4,103.3333333333333333,103.33,6
2024-09-05,9,4,112,5,83.6666666666666667,83.67,5
2024-09-05,10,1,92,4,68.6666666666666667,68.67,4
2024-09-05,10,2,36,3,52.6666666666666667,52.67,3
2024-09-05,10,3,79,3,69.0000000000000000,69.00,4
2024-09-05,10,4,112,5,66.6666666666666667,66.67,4
2024-09-05,11,1,20,3,64.0000000000000000,64.00,4
2024-09-05,11,2,29,3,38.6666666666666667,38.67,2
2024-09-05,11,3,30,3,66.3333333333333333,66.33,4
2024-09-05,11,4,32,3,63.0000000000000000,63.00,4
2024-09-05,12,1,69,3,43.3333333333333333,43.33,3
2024-09-05,12,2,103,5,81.3333333333333333,81.33,5
2024-09-05,12,3,43,3,81.6666666666666667,81.67,5
2024-09-05,12,4,52,3,75.0000000000000000,75.00,4
2024-09-05,13,1,84,4,43.0000000000000000,43.00,3
2024-09-05,13,2,38,3,68.0000000000000000,68.00,4
2024-09-05,13,3,53,3,67.0000000000000000,67.00,4
2024-09-05,13,4,72,3,75.6666666666666667,75.67,4
2024-09-05,14,1,105,5,72.6666666666666667,72.67,4
2024-09-05,14,2,43,3,62.6666666666666667,62.67,4
2024-09-05,14,3,107,5,65.6666666666666667,65.67,4
2024-09-05,14,4,102,5,59.3333333333333333,59.33,3
2024-09-05,15,1,74,3,57.6666666666666667,57.67,3
2024-09-05,15,2,89,4,91.0000000000000000,91.00,5
2024-09-05,15,3,96,4,99.3333333333333333,99.33,5
2024-09-05,15,4,54,3,74.6666666666666667,74.67,4
2024-09-05,16,1,37,3,76.6666666666666667,76.67,4
2024-09-05,16,2,62,3,42.6666666666666667,42.67,3
2024-09-05,16,3,106,5,90.6666666666666667,90.67,5
2024-09-05,16,4,90,4,58.0000000000000000,58.00,3
2024-09-05,17,1,107,5,98.3333333333333333,98.33,5
2024-09-05,17,2,24,3,53.3333333333333333,53.33,3
2024-09-05,17,3,105,5,73.6666666666666667,73.67,4
2024-09-05,17,4,98,4,100.6666666666666667,100.67,6
2024-09-05,18,1,68,3,46.6666666666666667,46.67,3
2024-09-05,18,2,114,5,81.3333333333333333,81.33,5
2024-09-05,18,3,79,3,81.3333333333333333,81.33,5
2024-09-05,18,4,65,3,57.0000000000000000,57.00,3
2024-09-05,19,1,101,5,79.6666666666666667,79.67,4
2024-09-05,19,2,108,5,84.0000000000000000,84.00,5
2024-09-05,19,3,98,4,70.6666666666666667,70.67,4
2024-09-05,19,4,64,3,83.6666666666666667,83.67,5
2024-09-05,20,1,84,4,75.0000000000000000,75.00,4
2024-09-05,20,2,56,3,81.3333333333333333,81.33,5
2024-09-05,20,3,70,3,44.0000000000000000,44.00,3
2024-09-05,20,4,27,3,28.0000000000000000,28.00,2
2024-09-05,21,1,42,3,61.0000000000000000,61.00,4
2024-09-05,21,2,110,5,95.3333333333333333,95.33,5
2024-09-05,21,3,32,3,58.3333333333333333,58.33,3
2024-09-05,21,4,116,5,102.3333333333333333,102.33,6
2024-09-05,22,1,86,4,84.3333333333333333,84.33,5
2024-09-05,22,2,75,3,83.0000000000000000,83.00,5
2024-09-05,22,3,90,4,83.6666666666666667,83.67,5
2024-09-05,22,4,25,3,64.3333333333333333,64.33,4
2024-09-05,23,1,70,3,49.3333333333333333,49.33,3
2024-09-05,23,2,108,5,68.6666666666666667,68.67,4
2024-09-05,23,3,68,3,87.6666666666666667,87.67,5
2024-09-05,23,4,60,3,66.6666666666666667,66.67,4
2024-09-06,0,1,55,3,64.3333333333333333,64.33,4
2024-09-06,0,2,106,5,67.0000000000000000,67.00,4
2024-09-06,0,3,89,4,82.6666666666666667,82.67,5
2024-09-06,0,4,117,5,98.3333333333333333,98.33,5
2024-09-06,1,1,34,3,82.3333333333333333,82.33,5
2024-09-06,1,2,109,5,83.0000000000000000,83.00,5
2024-09-06,1,3,98,4,84.3333333333333333,84.33,5
2024-09-06,1,4,94,4,87.6666666666666667,87.67,5
2024-09-06,2,1,98,4,84.3333333333333333,84.33,5
2024-09-06,2,2,64,3,63.0000000000000000,63.00,4
2024-09-06,2,3,104,5,66.6666666666666667,66.67,4
2024-09-06,2,4,52,3,76.0000000000000000,76.00,4
2024-09-06,3,1,106,5,86.3333333333333333,86.33,5
2024-09-06,3,2,110,5,81.6666666666666667,81.67,5
2024-09-06,3,3,115,5,85.3333333333333333,85.33,5
2024-09-06,3,4,81,4,67.0000000000000000,67.00,4
2024-09-06,4,1,111,5,71.3333333333333333,71.33,4
2024-09-06,4,2,21,3,59.0000000000000000,59.00,3
2024-09-06,4,3,60,3,49.0000000000000000,49.00,3
2024-09-06,4,4,106,5,106.6666666666666667,106.67,6
2024-09-06,5,1,51,3,90.6666666666666667,90.67,5
2024-09-06,5,2,66,3,62.0000000000000000,62.00,4
2024-09-06,5,3,67,3,63.3333333333333333,63.33,4
2024-09-06,5,4,57,3,64.0000000000000000,64.00,4
2024-09-06,6,1,71,3,81.6666666666666667,81.67,5
2024-09-06,6,2,21,3,43.0000000000000000,43.00,3
2024-09-06,6,3,54,3,74.0000000000000000,74.00,4
2024-09-06,6,4,51,3,84.0000000000000000,84.00,5
2024-09-06,7,1,58,3,66.6666666666666667,66.67,4
2024-09-06,7,2,79,3,72.6666666666666667,72.67,4
2024-09-06,7,3,23,3,41.6666666666666667,41.67,3
2024-09-06,7,4,85,4,58.3333333333333333,58.33,3
2024-09-06,8,1,37,3,73.3333333333333333,73.33,4
2024-09-06,8,2,23,3,70.0000000000000000,70.00,4
2024-09-06,8,3,61,3,69.3333333333333333,69.33,4
2024-09-06,8,4,39,3,53.6666666666666667,53.67,3
2024-09-06,9,1,87,4,101.3333333333333333,101.33,6
2024-09-06,9,2,25,3,33.6666666666666667,33.67,2
2024-09-06,9,3,71,3,65.6666666666666667,65.67,4
2024-09-06,9,4,61,3,72.0000000000000000,72.00,4
2024-09-06,10,1,61,3,76.3333333333333333,76.33,4
2024-09-06,10,2,103,5,70.6666666666666667,70.67,4
2024-09-06,10,3,99,4,71.3333333333333333,71.33,4
2024-09-06,10,4,65,3,68.3333333333333333,68.33,4
2024-09-06,11,1,97,4,72.0000000000000000,72.00,4
2024-09-06,11,2,49,3,35.3333333333333333,35.33,2
2024-09-06,11,3,71,3,93.3333333333333333,93.33,5
2024-09-06,11,4,100,5,91.3333333333333333,91.33,5
2024-09-06,12,1,90,4,102.6666666666666667,102.67,6
2024-09-06,12,2,114,5,80.3333333333333333,80.33,5
2024-09-06,12,3,72,3,78.0000000000000000,78.00,4
2024-09-06,12,4,89,4,63.3333333333333333,63.33,4
2024-09-06,13,1,53,3,68.0000000000000000,68.00,4
2024-09-06,13,2,118,5,111.6666666666666667,111.67,6
2024-09-06,13,3,99,4,72.6666666666666667,72.67,4
2024-09-06,13,4,34,3,72.0000000000000000,72.00,4
2024-09-06,14,1,78,3,58.0000000000000000,58.00,3
2024-09-06,14,2,93,4,66.3333333333333333,66.33,4
2024-09-06,14,3,31,3,57.6666666666666667,57.67,3
2024-09-06,14,4,51,3,65.0000000000000000,65.00,4
2024-09-06,15,1,97,4,76.3333333333333333,76.33,4
2024-09-06,15,2,80,4,76.3333333333333333,76.33,4
2024-09-06,15,3,80,4,55.0000000000000000,55.00,3
2024-09-06,15,4,65,3,85.0000000000000000,85.00,5
2024-09-06,16,1,20,3,40.3333333333333333,40.33,3
2024-09-06,16,2,68,3,81.0000000000000000,81.00,5
2024-09-06,16,3,35,3,35.6666666666666667,35.67,2
2024-09-06,16,4,55,3,51.0000000000000000,51.00,3
2024-09-06,17,1,66,3,80.6666666666666667,80.67,5
2024-09-06,17,2,37,3,66.3333333333333333,66.33,4
2024-09-06,17,3,79,3,78.6666666666666667,78.67,4
2024-09-06,17,4,53,3,56.0000000000000000,56.00,3
2024-09-06,18,1,31,3,61.0000000000000000,61.00,4
2024-09-06,18,2,47,3,80.3333333333333333,80.33,5
2024-09-06,18,3,110,5,95.6666666666666667,95.67,5
2024-09-06,18,4,101,5,97.0000000000000000,97.00,5
2024-09-06,19,1,75,3,76.0000000000000000,76.00,4
2024-09-06,19,2,33,3,39.3333333333333333,39.33,2
2024-09-06,19,3,48,3,58.6666666666666667,58.67,3
2024-09-06,19,4,69,3,95.3333333333333333,95.33,5
2024-09-06,20,1,84,4,83.6666666666666667,83.67,5
2024-09-06,20,2,90,4,63.0000000000000000,63.00,4
2024-09-06,20,3,102,5,80.3333333333333333,80.33,5
2024-09-06,20,4,27,3,82.0000000000000000,82.00,5
2024-09-06,21,1,62,3,48.3333333333333333,48.33,3
2024-09-06,21,2,31,3,86.3333333333333333,86.33,5
2024-09-06,21,3,44,3,66.0000000000000000,66.00,4
2024-09-06,21,4,67,3,74.6666666666666667,74.67,4
2024-09-06,22,1,63,3,62.0000000000000000,62.00,4
2024-09-06,22,2,97,4,62.6666666666666667,62.67,4
2024-09-06,22,3,52,3,55.6666666666666667,55.67,3
2024-09-06,22,4,34,3,57.6666666666666667,57.67,3
2024-09-06,23,1,34,3,68.6666666666666667,68.67,4
2024-09-06,23,2,34,3,37.3333333333333333,37.33,2
2024-09-06,23,3,62,3,79.6666666666666667,79.67,4
2024-09-06,23,4,59,3,73.3333333333333333,73.33,4
2024-09-07,0,1,30,3,42.6666666666666667,42.67,3
2024-09-07,0,2,81,4,75.3333333333333333,75.33,4
2024-09-07,0,3,27,3,53.6666666666666667,53.67,3
2024-09-07,0,4,23,3,30.6666666666666667,30.67,2
2024-09-07,1,1,43,3,54.0000000000000000,54.00,3
2024-09-07,1,2,101,5,103.3333333333333333,103.33,6
2024-09-07,1,3,29,3,74.6666666666666667,74.67,4
2024-09-07,1,4,31,3,33.6666666666666667,33.67,2
2024-09-07,2,1,94,4,79.6666666666666667,79.67,4
2024-09-07,2,2,26,3,65.3333333333333333,65.33,4
2024-09-07,2,3,100,5,57.0000000000000000,57.00,3
2024-09-07,2,4,103,5,73.6666666666666667,73.67,4
2024-09-07,3,1,110,5,90.0000000000000000,90.00,5
2024-09-07,3,2,34,3,39.3333333333333333,39.33,2
2024-09-07,3,3,36,3,84.6666666666666667,84.67,5
2024-09-07,3,4,24,3,66.3333333333333333,66.33,4
2024-09-07,4,1,50,3,71.3333333333333333,71.33,4
2024-09-07,4,2,56,3,81.3333333333333333,81.33,5
2024-09-07,4,3,50,3,64.6666666666666667,64.67,4
2024-09-07,4,4,96,4,91.0000000000000000,91.00,5
2024-09-07,5,1,54,3,56.3333333333333333,56.33,3
2024-09-07,5,2,74,3,71.6666666666666667,71.67,4
2024-09-07,5,3,47,3,65.0000000000000000,65.00,4
2024-09-07,5,4,54,3,60.0000000000000000,60.00,3
2024-09-07,6,1,113,5,73.0000000000000000,73.00,4
2024-09-07,6,2,48,3,78.0000000000000000,78.00,4
2024-09-07,6,3,46,3,76.6666666666666667,76.67,4
2024-09-07,6,4,60,3,62.0000000000000000,62.00,4
2024-09-07,7,1,99,4,106.3333333333333333,106.33,6
2024-09-07,7,2,96,4,88.3333333333333333,88.33,5
2024-09-07,7,3,93,4,69.3333333333333333,69.33,4
2024-09-07,7,4,99,4,97.3333333333333333,97.33,5
2024-09-07,8,1,53,3,51.6666666666666667,51.67,3
2024-09-07,8,2,23,3,47.3333333333333333,47.33,3
2024-09-07,8,3,95,4,91.3333333333333333,91.33,5
2024-09-07,8,4,77,3,75.3333333333333333,75.33,4
2024-09-07,9,1,89,4,83.0000000000000000,83.00,5
2024-09-07,9,2,66,3,53.6666666666666667,53.67,3
2024-09-07,9,3,65,3,56.3333333333333333,56.33,3
2024-09-07,9,4,68,3,82.6666666666666667,82.67,5
2024-09-07,10,1,97,4,83.6666666666666667,83.67,5
2024-09-07,10,2,112,5,86.3333333333333333,86.33,5
2024-09-07,10,3,107,5,78.3333333333333333,78.33,4
2024-09-07,10,4,79,3,78.3333333333333333,78.33,4
2024-09-07,11,1,77,3,77.3333333333333333,77.33,4
2024-09-07,11,2,32,3,73.0000000000000000,73.00,4
2024-09-07,11,3,22,3,54.0000000000000000,54.00,3
2024-09-07,11,4,44,3,51.3333333333333333,51.33,3
2024-09-07,12,1,115,5,75.0000000000000000,75.00,4
2024-09-07,12,2,108,5,106.3333333333333333,106.33,6
2024-09-07,12,3,73,3,64.0000000000000000,64.00,4
2024-09-07,12,4,38,3,64.0000000000000000,64.00,4
2024-09-07,13,1,111,5,68.6666666666666667,68.67,4
2024-09-07,13,2,72,3,64.6666666666666667,64.67,4
2024-09-07,13,3,89,4,71.6666666666666667,71.67,4
2024-09-07,13,4,53,3,53.3333333333333333,53.33,3
2024-09-07,14,1,25,3,70.3333333333333333,70.33,4
2024-09-07,14,2,115,5,68.0000000000000000,68.00,4
2024-09-07,14,3,66,3,60.0000000000000000,60.00,3
2024-09-07,14,4,46,3,84.0000000000000000,84.00,5
2024-09-07,15,1,67,3,84.3333333333333333,84.33,5
2024-09-07,15,2,46,3,63.3333333333333333,63.33,4
2024-09-07,15,3,36,3,65.0000000000000000,65.00,4
2024-09-07,15,4,52,3,74.6666666666666667,74.67,4
2024-09-07,16,1,27,3,52.6666666666666667,52.67,3
2024-09-07,16,2,53,3,78.0000000000000000,78.00,4
2024-09-07,16,3,60,3,75.3333333333333333,75.33,4
2024-09-07,16,4,26,3,50.6666666666666667,50.67,3
2024-09-07,17,1,62,3,85.3333333333333333,85.33,5
2024-09-07,17,2,72,3,75.6666666666666667,75.67,4
2024-09-07,17,3,76,3,84.6666666666666667,84.67,5
2024-09-07,17,4,110,5,88.0000000000000000,88.00,5
2024-09-07,18,1,111,5,91.6666666666666667,91.67,5
2024-09-07,18,2,51,3,37.3333333333333333,37.33,2
2024-09-07,18,3,86,4,96.3333333333333333,96.33,5
2024-09-07,18,4,26,3,38.6666666666666667,38.67,2
2024-09-07,19,1,104,5,87.3333333333333333,87.33,5
2024-09-07,19,2,91,4,85.3333333333333333,85.33,5
2024-09-07,19,3,59,3,89.6666666666666667,89.67,5
2024-09-07,19,4,49,3,48.6666666666666667,48.67,3
2024-09-07,20,1,24,3,72.0000000000000000,72.00,4
2024-09-07,20,2,20,3,45.3333333333333333,45.33,3
2024-09-07,20,3,113,5,93.6666666666666667,93.67,5
2024-09-07,20,4,49,3,74.0000000000000000,74.00,4
2024-09-07,21,1,34,3,43.6666666666666667,43.67,3
2024-09-07,21,2,79,3,64.3333333333333333,64.33,4
2024-09-07,21,3,83,4,100.6666666666666667,100.67,6
2024-09-07,21,4,32,3,86.6666666666666667,86.67,5
2024-09-07,22,1,42,3,74.6666666666666667,74.67,4
2024-09-07,22,2,98,4,63.6666666666666667,63.67,4
2024-09-07,22,3,56,3,64.0000000000000000,64.00,4
2024-09-07,22,4,83,4,59.0000000000000000,59.00,3
2024-09-07,23,1,28,3,67.6666666666666667,67.67,4
2024-09-07,23,2,85,4,47.0000000000000000,47.00,3
2024-09-07,23,3,63,3,55.6666666666666667,55.67,3
2024-09-07,23,4,110,5,72.3333333333333333,72.33,4
2024-09-08,0,1,68,3,87.6666666666666667,87.67,5
2024-09-08,0,2,69,3,74.3333333333333333,74.33,4
2024-09-08,0,3,57,3,73.6666666666666667,73.67,4
2024-09-08,0,4,87,4,76.0000000000000000,76.00,4
2024-09-08,1,1,83,4,68.0000000000000000,68.00,4
2024-09-08,1,2,60,3,92.6666666666666667,92.67,5
2024-09-08,1,3,79,3,54.0000000000000000,54.00,3
2024-09-08,1,4,102,5,70.0000000000000000,70.00,4
2024-09-08,2,1,92,4,80.0000000000000000,80.00,4
2024-09-08,2,2,26,3,47.3333333333333333,47.33,3
2024-09-08,2,3,107,5,74.0000000000000000,74.00,4
2024-09-08,2,4,85,4,88.0000000000000000,88.00,5
2024-09-08,3,1,80,4,81.0000000000000000,81.00,5
2024-09-08,3,2,119,5,57.0000000000000000,57.00,3
2024-09-08,3,3,54,3,64.3333333333333333,64.33,4
2024-09-08,3,4,86,4,78.6666666666666667,78.67,4
2024-09-08,4,1,105,5,100.3333333333333333,100.33,6
2024-09-08,4,2,85,4,73.0000000000000000,73.00,4
2024-09-08,4,3,24,3,83.0000000000000000,83.00,5
2024-09-08,4,4,40,3,59.3333333333333333,59.33,3
2024-09-08,5,1,86,4,79.3333333333333333,79.33,4
2024-09-08,5,2,71,3,84.3333333333333333,84.33,5
2024-09-08,5,3,38,3,60.3333333333333333,60.33,4
2024-09-08,5,4,73,3,73.6666666666666667,73.67,4
2024-09-08,6,1,87,4,74.0000000000000000,74.00,4
2024-09-08,6,2,107,5,81.6666666666666667,81.67,5
2024-09-08,6,3,34,3,67.3333333333333333,67.33,4
2024-09-08,6,4,76,3,70.3333333333333333,70.33,4
2024-09-08,7,1,26,3,61.6666666666666667,61.67,4
2024-09-08,7,2,99,4,82.0000000000000000,82.00,5
